q_idx,config_k,question,gold_answers,pool_size,n_cosine_chunks,n_graph_chunks,n_adaptive_chunks,cosine_answer,graph_answer,adaptive_answer,cosine_em,graph_em,adaptive_em,cosine_f1,graph_f1,adaptive_f1
37,12,What are the restrictions on the use of Broadjam's servers?,No excessive overloading and no use for illegal activity.,181,13,13,13,"correct the material breach, Broadjam may terminate this Agreement and take all necessary actions to enforce its rights under this Agreement.

(g) Hosting Subscriber agrees to indemnify","Broadjam prohibits the use of software or scripts run on its servers that cause the server to load beyond a reasonable level, as determined by Broadjam.","Use of Hosting Subscriber's Website as a source, intermediary, reply to address, or destination address for mail bombs, Internet packet flooding, packet corruption, denial of",0.0,0.0,0.0,0.0571,0.0625,0.1212
37,16,What are the restrictions on the use of Broadjam's servers?,No excessive overloading and no use for illegal activity.,181,17,17,17,"correct the material breach, Broadjam may terminate this Agreement and take all necessary actions to enforce its rights under this Agreement.

(g) Hosting Subscriber agrees to indemnify","of time, or terminate the Hosting Service altogether. Hosting Subscriber agrees to cooperate with Broadjam in good faith to resolve any issues related to the use of Hosting Services","Broadjam reserves the right to terminate any account that is found to be in violation of this policy.

(b) Broadjam reserves the right to terminate any account that",0.0,0.0,0.0,0.0571,0.0556,0.0
38,3,What is the future direction mentioned in the conclusion?,"Verifying other meta-information such as patient's gender, age, race, etc.",55,4,4,4,None. The conclusion only mentions the current state of the research and the challenges in summarizing medical information.,"The future direction mentioned in the conclusion is not explicitly stated, but it is implied that the field of medical summarization is expected to evolve and improve, as evidenced",The future direction is to develop a more efficient and effective summarization system that can handle the complexity of clinical notes and other discharge summaries.,0.0,0.0,0.0,0.0,0.0556,0.0625
38,6,What is the future direction mentioned in the conclusion?,"Verifying other meta-information such as patient's gender, age, race, etc.",55,7,7,7,None. The conclusion does not mention the future direction.,The future direction mentioned in the conclusion is to investigate the effects of meta-information on neural abstractive summarization on admissions.,"The future direction mentioned in the conclusion is to apply the meta-information to other types of discharge summaries, such as outpatient notes, and to explore the use of meta",0.0,0.0,0.0,0.0,0.0741,0.2286
38,8,What is the future direction mentioned in the conclusion?,"Verifying other meta-information such as patient's gender, age, race, etc.",55,9,9,9,"None, as the conclusion only mentions the current state of the research and the challenges in summarizing medical documents.",The future direction mentioned in the conclusion is to investigate the effectiveness of medical meta-information for summarization tasks.,The future direction mentioned in the conclusion is to investigate the effectiveness of medical meta-information for summarization tasks.,0.0,0.0,0.0,0.08,0.08,0.08
38,12,What is the future direction mentioned in the conclusion?,"Verifying other meta-information such as patient's gender, age, race, etc.",55,13,13,13,The future direction mentioned in the conclusion is to apply the abstractive summarization method to generate Japanese discharge summaries.,The future direction mentioned in the conclusion is to investigate the effectiveness of medical meta-information for summarization tasks.,"The future direction mentioned in the conclusion is to study the various issues in the abstractive generation of discharge summary, which would be studied in the future.",0.0,0.0,0.0,0.0,0.08,0.0
38,16,What is the future direction mentioned in the conclusion?,"Verifying other meta-information such as patient's gender, age, race, etc.",55,17,17,17,The future direction mentioned in the conclusion is to apply the abstractive summarization method to generate Japanese discharge summaries.,"), et al.
Journal: arXiv
Paper ID: arXiv:2303.00001

Abstract:

We investigate the effectiveness of medical meta","notes

b whole discharge summary from free-form discharge summaries

c whole discharge summary from free-form discharge summaries with meta-information

d whole discharge summary from free-form",0.0,0.0,0.0,0.0,0.0,0.0571
39,3,What is the problem encountered when building the fuselage sides?,"The longerons bow up from the building surface, forming a ""banana"" shape.",98,4,4,4,"The sides are bent and sloped to form the fuselage box section, resulting in an elliptical shape.","The sides are sloped (flared) outward, making it difficult to measure the true distances and shape of the top longeron.","The sides are bent and sloped to form the fuselage box section, which is conical.",0.0,0.0,0.0,0.087,0.0769,0.0
39,6,What is the problem encountered when building the fuselage sides?,"The longerons bow up from the building surface, forming a ""banana"" shape.",98,7,7,7,"The sides are bent and sloped to form the fuselage box section, resulting in an elliptical shape firewall to tailstock.","The sides are laid out flat with reference to the top longeron measured to a straight chalk line, but the sides are bent and sloped to form the fus","The sides are bent and sloped to form the fuselage box section, which is conical in shape.",0.0,0.0,0.0,0.0769,0.0,0.0833
39,8,What is the problem encountered when building the fuselage sides?,"The longerons bow up from the building surface, forming a ""banana"" shape.",98,9,9,9,"The sides are bent and sloped to form the fuselage box section, resulting in a conical shape.","The sides are bent and sloped to form the fuselage box section, resulting in a conical shape.","The sides are bent and sloped to form the fuselage box section, resulting in a conical shape.",0.0,0.0,0.0,0.087,0.087,0.087
39,12,What is the problem encountered when building the fuselage sides?,"The longerons bow up from the building surface, forming a ""banana"" shape.",98,13,13,13,a plastic sheet. The canopy was not properly secured to the roof. The canopy was not properly secured to the roof. The canopy was not properly secured to the,"being done by the manufacturer, but the development work is being done by the builder. The development work is being done by the builder to ensure that the plane is","ing heavily from proven techniques used in the marine trades, the method described here is a proven and reliable way to build a straight and true fuselage. It is",0.0,0.0,0.0,0.0,0.0,0.0588
39,16,What is the problem encountered when building the fuselage sides?,"The longerons bow up from the building surface, forming a ""banana"" shape.",98,17,17,17,a plastic sheet. The canopy was not properly secured to the roof. The canopy was not properly secured to the roof. The canopy was not properly secured to the,"being done by the manufacturer, but the development work is being done by the builder. The development work is being done by the builder to ensure that the plane is","ing heavily from proven techniques used in the marine trades, the method described here is a proven and reliable way to build a straight and true fuselage. It is",0.0,0.0,0.0,0.0,0.0,0.0588
40,3,How does a media application determine the context of an event?,It uses a content-recognition module or algorithm.,101,4,4,4,The media application uses a content-recognition module or algorithm to analyze the words and/or actions of the person during the event.,"The media application determines the context of an event by analyzing the words and/or actions spoken and/or performed by the person during the event, and/or by analyzing the","The media application determines the context of an event by analyzing the words and/or actions spoken and/or performed by the person during the event, as well as the relationships",0.0,0.0,0.0,0.4545,0.0,0.0
40,6,How does a media application determine the context of an event?,It uses a content-recognition module or algorithm.,101,7,7,7,The media application uses a content-recognition module or algorithm to determine the context of an event.,"The media application determines the context of an event by analyzing the words and/or actions spoken and/or performed by the person during the event, and cross-referencing","The media application determines the context of an event by analyzing the words and/or actions of the person during the event, as well as the words and/or actions of",0.0,0.0,0.0,0.5556,0.0,0.0
40,8,How does a media application determine the context of an event?,It uses a content-recognition module or algorithm.,101,9,9,9,The media application uses a content-recognition module or algorithm to determine the context of an event.,The media application determines the context of an event by analyzing the words and/or actions spoken and/or performed by the person during the event.,"The media application determines the context of an event by analyzing words and/or actions spoken by the person during the event, as well as the time elapsed before and/or",0.0,0.0,0.0,0.5556,0.0,0.0
40,12,How does a media application determine the context of an event?,It uses a content-recognition module or algorithm.,101,13,13,13,"The media application may also use object recognition techniques, such as edge detection, pattern recognition, including, but not limited to, self-learning systems (e.g.,","content-recognition module may use object recognition techniques such as edge detection, pattern recognition, including, but not limited to, self-learning systems (e.g., neural","determine the context of the event by analyzing the words spoken and/or actions by the person during the event. For example, the media application may determine that the person",0.0,0.0,0.0,0.0,0.1429,0.0
40,16,How does a media application determine the context of an event?,It uses a content-recognition module or algorithm.,101,17,17,17,"The media application may also use object recognition techniques, such as edge detection, pattern recognition, including, but not limited to, self-learning systems (e.g.,","content-recognition module may use object recognition techniques such as edge detection, pattern recognition, including, but not limited to, self-learning systems (e.g., neural","determine the context of the event by analyzing the words spoken and/or actions by the person during the event. For example, the media application may determine that the person",0.0,0.0,0.0,0.0,0.1429,0.0
41,3,In which electorate was Simon English elected to the New Zealand Parliament?,The Wallace electorate.,72,4,4,4,English was elected to the electorate of Hauraki Plains.,Wallace.,Wallace.,0.0,0.0,0.0,0.2,0.6667,0.6667
41,6,In which electorate was Simon English elected to the New Zealand Parliament?,The Wallace electorate.,72,7,7,7,Wallace.,Wallace.,Wallace.,0.0,0.0,0.0,0.6667,0.6667,0.6667
41,8,In which electorate was Simon English elected to the New Zealand Parliament?,The Wallace electorate.,72,9,9,9,Wallace.,Wallace.,Wallace.,0.0,0.0,0.0,0.6667,0.6667,0.6667
41,12,In which electorate was Simon English elected to the New Zealand Parliament?,The Wallace electorate.,72,13,13,13,", and English was elevated to Cabinet again. He was promoted to Minister of Finance in 1999, becoming the youngest minister in the cabinet at the time.","of the National Party and as Leader of the Opposition. English was elected as the new leader of the party, and was sworn in as Leader of the Opposition on","Zealand First, and English was elevated to Cabinet in 1997.

English was elevated to Cabinet in 1999, becoming the Minister of Finance. He was",0.0,0.0,0.0,0.0,0.0,0.0
