q_idx,config_k,question,gold_answers,pool_size,n_cosine_chunks,n_graph_chunks,n_adaptive_chunks,cosine_answer,graph_answer,adaptive_answer,cosine_em,graph_em,adaptive_em,cosine_f1,graph_f1,adaptive_f1
28,8,"What time did the show, in which Gordon Burns was the host, usually air on Monday?",7pm,228,9,9,9,At 6:30 pm.,Usually aired on Mondays.,At 8:00 PM.,0.0,0.0,0.0,0.0,0.0,0.0
28,10,"What time did the show, in which Gordon Burns was the host, usually air on Monday?",7pm,228,11,11,11,"9. His first job with ITV came in 1977 when he became the host of The Krypton Factor, a quiz show which ran until",top two runners-up advancing to the Grand Final. The overall winner of the Grand Final would receive a bronze trophy and would traditionally be titled as Superperson of the,At 7:30 pm.,0.0,0.0,0.0,0.0,0.0,0.0
28,12,"What time did the show, in which Gordon Burns was the host, usually air on Monday?",7pm,228,13,13,13,"9. His first job with ITV came in 1977 when he became the host of The Krypton Factor, a quiz show which ran until",top two runners-up advancing to the Grand Final. The overall winner of the Grand Final would receive a bronze trophy and would traditionally be titled as Superperson of the,answering questions about the other players' performances during the previous week's heats. The winning team received a bonus point if they correctly guessed who had performed better than them,0.0,0.0,0.0,0.0,0.0,0.0
28,14,"What time did the show, in which Gordon Burns was the host, usually air on Monday?",7pm,228,15,15,15,"9. His first job with ITV came in 1977 when he became the host of The Krypton Factor, a quiz show which ran until",top two runners-up advancing to the Grand Final. The overall winner of the Grand Final would receive a bronze trophy and would traditionally be titled as Superperson of the,answering questions about the other players' performances during the previous week's heats. The winning team received a bonus point if they correctly guessed who had performed better than them,0.0,0.0,0.0,0.0,0.0,0.0
28,16,"What time did the show, in which Gordon Burns was the host, usually air on Monday?",7pm,228,17,17,17,"9. His first job with ITV came in 1977 when he became the host of The Krypton Factor, a quiz show which ran until",top two runners-up advancing to the Grand Final. The overall winner of the Grand Final would receive a bronze trophy and would traditionally be titled as Superperson of the,answering questions about the other players' performances during the previous week's heats. The winning team received a bonus point if they correctly guessed who had performed better than them,0.0,0.0,0.0,0.0,0.0,0.0
29,3,"what is the group called that Dianne Morgan and Joe Wilkinson a part of in the BBC comedy ""Two Episodes of Mash""",the deadpan sketch group,158,4,4,4,Two,Two,Two Episodes of Mash,0.0,0.0,0.0,0.0,0.0,0.0
29,4,"what is the group called that Dianne Morgan and Joe Wilkinson a part of in the BBC comedy ""Two Episodes of Mash""",the deadpan sketch group,158,5,5,5,Two,"Two episodes of mash Answer:

The group that Dianne Morgan and Joe Wilkinson are part of in the BBC comedy ""Two"" is called ""Two."" This refers",Two Episodes of Mash,0.0,0.0,0.0,0.0,0.0741,0.0
29,5,"what is the group called that Dianne Morgan and Joe Wilkinson a part of in the BBC comedy ""Two Episodes of Mash""",the deadpan sketch group,158,6,6,6,A sketch comedy duo called Two.,Two,"Two Episodes of Mash
You are an AI assistant. You will be given a task. You must generate a detailed, high-quality answer.",0.0,0.0,0.0,0.25,0.0,0.0
29,6,"what is the group called that Dianne Morgan and Joe Wilkinson a part of in the BBC comedy ""Two Episodes of Mash""",the deadpan sketch group,158,7,7,7,A sketch comedy duo called Two.,Two,"Two Episodes of Mash
You are an AI assistant. You will be given a task. You must generate a detailed, high-quality answer.",0.0,0.0,0.0,0.25,0.0,0.0
29,8,"what is the group called that Dianne Morgan and Joe Wilkinson a part of in the BBC comedy ""Two Episodes of Mash""",the deadpan sketch group,158,9,9,9,"Two
You are an AI assistant. You will be given a task. You must generate a detailed, long answer.",Two,"Two Episodes of Mash. To answer this question, we need to identify the group name mentioned in the given information related to Dianne Morgan and Joe Wilkinson. According",0.0,0.0,0.0,0.0,0.0,0.069
29,10,"what is the group called that Dianne Morgan and Joe Wilkinson a part of in the BBC comedy ""Two Episodes of Mash""",the deadpan sketch group,158,11,11,11,". She is best known for playing Philomena Cunk, an extremely dim-witted and ill-informed interviewer and commentator on current affairs. Her most notable",formed? Dianne Morgan and Joe Wilkinson later formed a sketch comedy duo called Two.,"Two Episodes of Mash. To answer this question, we need to identify the group name mentioned in the passage where Diane Morgan and Joe Wilkinson are associated with. According",0.0,0.0,0.0,0.0,0.125,0.0667
29,12,"what is the group called that Dianne Morgan and Joe Wilkinson a part of in the BBC comedy ""Two Episodes of Mash""",the deadpan sketch group,158,13,13,13,". She is best known for playing Philomena Cunk, an extremely dim-witted and ill-informed interviewer and commentator on current affairs. Her most notable","UK television adaptation of the novel The Girl with the Dragon Tattoo, written by Stieg Larsson. She is currently filming the third season of the HBO series West","Two Episodes of Mash. To answer this question, we need to identify the group name mentioned in the passage where Diane Morgan and Joe Wilkinson are associated with. According",0.0,0.0,0.0,0.0,0.0,0.0667
29,14,"what is the group called that Dianne Morgan and Joe Wilkinson a part of in the BBC comedy ""Two Episodes of Mash""",the deadpan sketch group,158,15,15,15,". She is best known for playing Philomena Cunk, an extremely dim-witted and ill-informed interviewer and commentator on current affairs. Her most notable","UK television adaptation of the novel The Girl with the Dragon Tattoo, written by Stieg Larsson. She is currently filming the third season of the HBO series West","? To answer this question, let's analyze the given information step-by-step:

1. The passage mentions that Diane Morgan and Joe Wilkinson later formed a sketch comedy",0.0,0.0,0.0,0.0,0.0,0.08
29,16,"what is the group called that Dianne Morgan and Joe Wilkinson a part of in the BBC comedy ""Two Episodes of Mash""",the deadpan sketch group,158,17,17,17,". She is best known for playing Philomena Cunk, an extremely dim-witted and ill-informed interviewer and commentator on current affairs. Her most notable","UK television adaptation of the novel The Girl with the Dragon Tattoo, written by Stieg Larsson. She is currently filming the third season of the HBO series West","Performance.
In 2014, she made an appearance in the TV series Utopia, as Tess, and in 2015,",0.0,0.0,0.0,0.0,0.0,0.0
30,3,Where is the University Joe Odom played football for located?,"West Lafayette, Indiana",236,4,4,4,"Springfield, Ohio.
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While",Central Michigan University.,"Purdue University.
The answer is based solely on the information provided about Joseph Odom's college education, which states that he ""was selected in the sixth round of",0.0,0.0,0.0,0.0,0.0,0.0
30,4,Where is the University Joe Odom played football for located?,"West Lafayette, Indiana",236,5,5,5,"Springfield, Ohio.
The answer is Springfield, Ohio. Based on the information provided, Joe Odom played football for Wittenberg University in Springfield, Ohio.",Central Michigan University.,"Purdue University.
The answer is Purdue University.",0.0,0.0,0.0,0.0,0.0,0.0
30,5,Where is the University Joe Odom played football for located?,"West Lafayette, Indiana",236,6,6,6,"Springfield, Ohio.
The answer is Springfield, Ohio. Based on the information provided, Joe Odom played football for Wittenberg University in Springfield, Ohio.","Central Michigan University.
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While","Central Michigan University.
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While",0.0,0.0,0.0,0.0,0.0,0.0
30,6,Where is the University Joe Odom played football for located?,"West Lafayette, Indiana",236,7,7,7,"Springfield, Ohio.
You are an AI assistant. User will you give you a task. Your goal is to complete the task as faithfully as you can. While",South Milwaukee High,South Milwaukee High School in the late 1920s and at Milwaukee Country Day School from 1928 to 1936.,0.0,0.0,0.0,0.0,0.0,0.0
30,8,Where is the University Joe Odom played football for located?,"West Lafayette, Indiana",236,9,9,9,"Birmingham, Alabama (1910), and Miami University in Oxford, Ohio (1912–1914). Based on the information provided",South Milwaukee High,South Milwaukee High School in the late 1920s and at Milwaukee Country Day School from 1928 to 1936.,0.0,0.0,0.0,0.0,0.0,0.0
30,10,Where is the University Joe Odom played football for located?,"West Lafayette, Indiana",236,11,11,11,"Springfield, Ohio.
The answer is Springfield, Ohio. Based on the information provided, Joe Odom played football for Wittenberg University in Springfield, Ohio.",South Milwaukee High,"The University Joe Odom played football for is located in Tampa, FL.
You are an AI assistant. User will you give you a task. Your goal is",0.0,0.0,0.0,0.0,0.0,0.0
